id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
8095,boardgame,Prophecy,2002,2,5,180,180,180,12,1644,6.7211,6.33087,2043,115,162,620,728,192,2.6354
6901,boardgame,Euchre,1848,2,7,45,45,45,8,1516,6.75067,6.33061,1023,9,2,32,529,134,1.6716
23418,boardgame,Pursuit of Glory,2008,2,2,360,360,360,14,378,7.98304,6.33004,1178,40,80,238,181,83,3.8554
42939,boardgame,Invasion from Outer Space: The Martian Game,2010,2,6,90,90,90,12,687,7.22371,6.329,1544,68,123,443,188,57,2.7719
81453,boardgame,Famiglia,2010,2,2,30,30,30,10,2100,6.60467,6.32773,3029,150,76,288,548,174,1.7586
102237,boardgame,Drako,2011,2,2,30,30,30,8,1255,6.80987,6.32766,1458,42,98,395,288,92,1.75
3870,boardgame,7 Ages,2004,2,7,480,480,480,14,870,7.04983,6.32629,1236,49,135,394,452,177,3.9435
75358,boardgame,Paris Connection,2010,3,6,30,30,30,8,1135,6.79839,6.32537,1044,43,110,246,407,118,1.8475
19348,boardgame,Byzantium,2005,2,4,120,120,120,13,1075,6.84412,6.32529,1829,108,89,242,530,202,3.4703
443,boardgame,Code 777,1985,2,5,60,60,60,10,1388,6.73795,6.32377,1803,95,101,338,550,115,2.3217
59,boardgame,Giganten,1999,3,4,90,90,90,10,1229,6.77372,6.32337,1542,85,49,131,392,130,2.5692
34585,boardgame,Keltis,2008,2,4,30,30,30,10,3723,6.49079,6.32263,3995,92,142,571,898,376,1.6489
8730,boardgame,Flying Colors,2005,1,4,240,240,240,12,542,7.45086,6.3226,1561,50,97,276,251,89,2.9663
638,boardgame,Hera and Zeus,2000,2,2,30,30,30,12,2852,6.54559,6.32196,4284,289,124,422,1157,329,2.0365
38718,boardgame,Normandy '44,2010,2,4,420,420,420,0,393,7.86076,6.32196,1251,24,67,243,165,76,3.3289
531,boardgame,Merchants of Amsterdam,2000,3,5,60,60,60,10,1358,6.75272,6.32167,1995,163,41,136,530,174,2.6322
38786,boardgame,"Red Winter: The Soviet Attack at Tolvajrvi, Finland  8-12 December 1939",2012,2,2,30,30,30,12,340,8.06504,6.3216,966,20,83,297,141,59,2.9831
4394,boardgame,The Settlers of the Stone Age,2002,3,4,90,90,90,10,1978,6.62804,6.32158,2708,155,50,173,689,234,2.5256
936,boardgame,The Fury of Dracula,1987,2,4,180,180,180,12,971,6.9754,6.31984,1375,66,100,172,395,83,2.5904
125,boardgame,Money!,1999,3,5,30,30,30,10,2206,6.57739,6.31724,2931,156,85,200,783,203,1.5616
9441,boardgame,Ribbit,2004,2,5,20,20,20,5,1334,6.7837,6.31516,1413,14,63,189,330,149,1.094
466,boardgame,Inkognito,1988,3,4,90,90,90,10,1927,6.63166,6.31512,3297,143,151,510,536,191,2.1309
4192,boardgame,Warhammer,1983,2,4,240,240,240,8,2193,6.65501,6.31428,3131,110,25,46,724,260,3.6615
15369,boardgame,The Devil's Cauldron: The Battles for Arnhem and Nijmegen,2008,2,4,90,90,90,12,337,8.17184,6.31396,736,11,145,357,201,79,3.8734
21791,boardgame,Masons,2006,2,4,45,45,45,8,2123,6.58516,6.31396,2487,222,56,242,812,283,2.1272
109291,boardgame,Sails of Glory,2013,2,4,45,45,45,13,466,7.60213,6.31359,1067,33,126,454,140,60,2.8667
3570,boardgame,Chicken Cha Cha Cha,1997,2,4,20,20,20,4,1853,6.64942,6.31335,2689,68,120,349,778,189,1.1164
23107,boardgame,Drakon (third edition),2006,2,6,40,40,40,10,2328,6.58292,6.31323,2560,104,121,451,755,273,1.7912
286,boardgame,Machiavelli,1977,4,8,480,480,480,12,839,7.09819,6.31289,1504,80,77,176,337,105,3.2286
65907,boardgame,Mystery Express,2010,3,5,90,60,90,12,2067,6.59018,6.31268,2904,111,222,812,585,144,2.6806
66510,boardgame,The Red Dragon Inn 3,2011,2,4,60,60,60,13,673,7.22806,6.31248,1667,28,82,313,121,31,1.9355
18460,boardgame,Lock 'n Load: Band of Heroes,2005,2,2,60,60,60,12,571,7.46521,6.30984,1297,79,72,300,281,122,3.041
113289,boardgame,Snake Oil,2010,3,10,30,30,30,10,930,6.92973,6.30964,1701,29,86,314,238,53,1.2075
104581,boardgame,Panic on Wall Street!,2011,3,11,30,30,30,8,819,7.02339,6.30934,1202,40,156,545,250,80,1.6625
103660,boardgame,VivaJava: The Coffee Game,2012,3,8,90,90,90,13,751,7.03783,6.30913,1057,39,161,406,274,75,2.5067
157026,boardgame,Ascension: Realms Unraveled,2014,1,4,30,30,30,13,386,7.85591,6.30903,807,14,51,158,84,15,1.9333
798,boardgame,Ace of Aces: Handy Rotary Series,1980,2,2,20,20,20,10,907,6.97743,6.30895,1298,48,100,175,380,108,1.7315
31479,boardgame,Ubongo Extreme,2007,2,4,30,30,30,8,1017,6.85507,6.30851,1211,35,65,174,273,88,1.8864
1044,boardgame,Gunslinger,1982,1,7,90,90,90,12,803,7.05619,6.30809,1566,62,191,378,385,106,3.2358
155969,boardgame,Harbour,2015,1,4,60,60,60,8,1447,6.71786,6.30791,3526,162,88,386,437,120,2.0583
2569,boardgame,Pick Picknic,2001,2,6,30,30,30,8,2104,6.58723,6.30734,2565,62,79,260,800,290,1.1931
39188,boardgame,Liberty Roads,2009,2,2,960,960,960,0,341,8.14213,6.30715,852,10,89,226,147,53,3.2075
1491,boardgame,Outpost,1991,2,9,150,150,150,12,941,6.88266,6.30622,1157,51,110,280,345,114,3.1404
2596,boardgame,Villa Paletti,2001,2,4,30,30,30,8,3106,6.49857,6.30596,3878,149,125,409,957,313,1.1565
127997,boardgame,Qin,2012,2,4,30,30,30,8,1144,6.81135,6.30562,1202,23,87,286,317,99,2.0303
21632,boardgame,To Court the King,2006,2,5,45,45,45,10,3322,6.4811,6.30553,2946,77,181,505,1201,444,1.7297
41863,boardgame,Axis & Allies: 1942,2009,2,5,240,240,240,12,1219,6.94769,6.30521,2776,192,38,197,351,125,3.088
32484,boardgame,The Battle for Hill 218,2007,2,2,15,15,15,0,1469,6.6903,6.30481,1855,107,72,313,690,163,1.6994
16991,boardgame,Khet: The Laser Game,2005,2,2,20,20,20,9,2127,6.6044,6.30468,2988,227,91,447,795,225,2.5644
17161,boardgame,Tempus,2006,3,5,90,90,90,14,2340,6.54238,6.30421,2739,231,95,418,957,322,2.8043
15318,boardgame,Palazzo,2005,2,4,60,60,60,10,2095,6.57233,6.30276,2719,160,89,300,792,337,2.0712
133528,boardgame,City of Remnants,2013,2,4,90,90,90,13,768,7.0666,6.30127,1385,88,171,582,225,62,3.0968
40990,boardgame,Word on the Street,2009,2,8,20,20,20,12,1379,6.71011,6.30113,2211,96,43,247,429,82,1.4024
1295,boardgame,Pente,1977,2,6,30,30,30,8,2079,6.6306,6.30111,3419,228,14,92,733,221,2.1176
2529,boardgame,Flat Top,1977,2,2,360,360,360,12,665,7.24499,6.30094,1563,80,29,103,318,125,4.208
223,boardgame,Expedition,1996,2,6,90,90,90,10,930,6.89323,6.3008,1030,51,95,177,344,115,1.9826
118536,boardgame,Police Precinct,2013,1,6,90,90,90,13,808,7.0211,6.29875,1487,65,289,1013,308,69,2.5652
36400,boardgame,The Guns of Gettysburg,2013,2,4,180,180,180,13,358,7.93704,6.29742,1307,55,153,488,208,71,3.662
37196,boardgame,Sorry! Sliders,2008,1,4,30,30,30,6,3023,6.48321,6.29634,4534,271,53,274,1171,297,1.0707
75212,boardgame,Grand Cru,2010,2,5,90,90,90,12,901,6.89477,6.29615,1068,58,76,283,260,86,3.1512
1423,boardgame,Storm over Arnhem,1981,2,2,300,300,300,12,694,7.16647,6.29607,1570,60,71,124,314,117,2.9231
151247,boardgame,Greed,2014,2,5,30,30,30,10,852,6.95455,6.29517,1134,31,97,322,229,67,2.0149
128,boardgame,Take it Easy!,1983,1,8,20,20,20,10,1783,6.60495,6.29509,2027,88,66,198,587,192,1.526
34969,boardgame,Ubongo: Duel,2008,2,2,40,15,40,8,847,6.91451,6.29482,1136,35,53,147,267,72,1.7778
189,boardgame,Die Siedler von Nrnberg,1999,3,4,90,90,90,10,783,6.99926,6.29471,1348,63,24,72,231,71,2.7746
139899,boardgame,VivaJava: The Coffee Game: The Dice Game,2014,1,4,40,20,40,10,693,7.0947,6.29408,1514,38,176,485,203,51,1.8431
45748,boardgame,Carcassonne: Wheel of Fortune,2009,2,5,30,30,30,8,703,7.10254,6.29356,1767,26,74,253,195,57,2.0877
1563,boardgame,Rise and Decline of the Third Reich,1974,2,6,1440,1440,1440,14,1410,6.77064,6.29326,3206,330,10,83,685,272,4.2978
1037,boardgame,Deadlands: Doomtown,1998,2,6,45,45,45,10,581,7.3069,6.2932,817,95,65,113,252,59,2.9831
125046,boardgame,Fantastiqa,2012,2,4,60,45,60,8,667,7.14111,6.29307,1240,43,238,699,264,69,2.3913
108,boardgame,TAMSK,1998,2,2,20,20,20,8,1163,6.77564,6.29282,1699,50,172,390,488,149,2.2953
140,boardgame,Pit,1903,3,8,90,30,90,7,5503,6.4245,6.29277,8482,323,61,379,1885,528,1.1723
158435,boardgame,Dogs of War,2014,3,5,75,75,75,14,445,7.57351,6.29241,766,14,88,263,133,29,2.6897
112686,boardgame,Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,2012,2,6,30,30,30,15,1786,6.67577,6.29198,3146,69,133,611,415,138,1.5942
508,boardgame,Blue Max,1983,2,6,60,60,60,13,682,7.14443,6.29166,999,30,53,151,268,94,2.2128
99392,boardgame,Colonial: Europe's Empires Overseas,2011,2,6,120,120,120,14,673,7.2934,6.29127,833,31,124,511,251,96,3.4896
28620,boardgame,Phoenicia,2007,2,5,90,90,90,12,1713,6.60675,6.28996,1929,193,47,280,738,238,2.9244
788,boardgame,Tales of the Arabian Nights,1985,1,6,120,120,120,12,680,7.14105,6.28928,973,48,115,240,332,75,2.4533
11229,boardgame,Star Wars Miniatures,2004,2,2,60,60,60,12,1304,6.81523,6.28721,2144,105,65,89,468,166,2.3193
131835,boardgame,Boss Monster: The Dungeon Building Card Game,2013,2,4,20,20,20,13,4090,6.49359,6.28619,7696,263,104,687,915,266,1.812
12692,boardgame,Gloom,2005,2,4,60,60,60,13,7107,6.42646,6.28561,12615,401,129,966,1820,580,1.6448
17405,boardgame,1846,2005,3,5,240,240,240,14,305,8.00997,6.28555,259,1,141,271,139,33,4.0303
19427,boardgame,Gemblo,2005,2,6,30,30,30,6,975,6.87846,6.28532,1060,30,137,483,378,118,1.8983
132,boardgame,Caesar & Cleopatra,1997,2,2,60,60,60,10,3561,6.463,6.28513,5373,320,82,261,1182,392,1.9184
28723,boardgame,Before the Wind,2007,2,4,90,90,90,10,1303,6.70493,6.28487,1633,121,41,203,483,181,2.5912
36708,boardgame,Leader 1,2008,2,10,60,60,60,12,774,7.0086,6.28343,860,27,70,257,256,93,2.5054
59753,boardgame,Priests of Ra,2009,2,5,60,60,60,12,848,6.92907,6.28339,1301,65,57,158,282,84,2.25
55952,boardgame,Greed Incorporated,2009,3,5,180,180,180,14,712,6.99833,6.28329,852,28,172,418,286,98,3.5714
17025,boardgame,Friday the 13th,2005,3,6,30,30,30,8,3007,6.47385,6.28184,3497,124,76,307,1069,365,1.2082
35614,boardgame,Where There Is Discord: War in the South Atlantic,2009,1,1,240,240,240,0,319,8.07237,6.28148,812,22,210,579,204,69,3.1449
27463,boardgame,Galactic Emperor,2008,3,6,90,90,90,12,1297,6.69028,6.28078,1295,110,117,572,540,202,2.9158
119012,boardgame,The Capitals,2013,2,5,120,120,120,13,610,7.17699,6.28007,761,28,126,458,181,68,3.4853
54307,boardgame,Chronicle,2009,3,6,30,30,30,12,950,6.86529,6.27994,1534,66,76,265,306,76,2.0132
39206,boardgame,Click Clack Lumberjack,2008,2,7,10,10,10,5,1819,6.58919,6.27959,2576,48,124,346,533,123,1.0488
136056,boardgame,Asante,2013,2,2,30,30,30,10,575,7.23174,6.27873,1364,38,168,495,166,40,2.05
37734,boardgame,Cavum,2008,2,4,90,90,90,12,1033,6.79375,6.27862,1621,141,68,271,362,123,3.6179
31291,boardgame,Espaa 1936,2007,2,2,180,180,180,14,567,7.29963,6.27854,918,32,66,206,205,98,2.8061
159109,boardgame,XenoShyft: Onslaught,2015,1,4,45,45,45,14,608,7.23247,6.27828,1395,53,157,528,204,45,2.6667
75091,boardgame,Norenberc,2010,2,5,90,90,90,12,876,6.87534,6.27823,951,39,112,330,251,81,3.1358
153064,boardgame,Good Cop Bad Cop,2014,4,8,10,10,10,12,729,7.03431,6.27796,1506,28,138,524,191,43,1.2558
7,boardgame,Cathedral,1978,2,2,20,20,20,8,2452,6.53402,6.27742,3931,239,89,364,1017,254,1.8268
